FID,OBJECTID,SHAPE,KRANKENHAUS_BEZEICHNUNG,ABTEILUNG,BEZEICHNUNG,WEBLINK1,ADRESSE,BEZIRK,TELEFON,SE_ANNO_CAD_DATA
AMBULANZOGD.483,483,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,2. Medizinische Abteilung mit Kardiologie und internistischer Intensivmedizin<br />2. Medizinische Ambulanz,"Kardiale Schnittbildgebung CT, MR",http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2984,"3., Juchgasse 25",3,(+43 1) 711 65-2210,
AMBULANZOGD.484,484,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,2. Medizinische Abteilung mit Kardiologie und internistischer Intensivmedizin<br />2. Medizinische Ambulanz,Schrittmacherambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=612,"3., Juchgasse 25",3,(+43 1) 711 65-2215,
AMBULANZOGD.485,485,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,"4. Medizinische Abteilung mit Gastroenterologie, Hepatologie, Zentralendoskopie und Onkologie<br />4. Medizinische Ambulanz",Ambulanz für Patienten mit chronisch entzündlichen Darmerkrankungen,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=1371,"3., Juchgasse 25",3,(+43 1) 711 65-2415,
AMBULANZOGD.486,486,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,"4. Medizinische Abteilung mit Gastroenterologie, Hepatologie, Zentralendoskopie und Onkologie<br />4. Medizinische Ambulanz",Gastroenterologische Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2166,"3., Juchgasse 25",3,(+43 1) 711 65-2415,
AMBULANZOGD.487,487,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,"4. Medizinische Abteilung mit Gastroenterologie, Hepatologie, Zentralendoskopie und Onkologie<br />4. Medizinische Ambulanz",Leberambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=1370,"3., Juchgasse 25",3,(+43 1) 711 65-2415,
AMBULANZOGD.488,488,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,"4. Medizinische Abteilung mit Gastroenterologie, Hepatologie, Zentralendoskopie und Onkologie<br />Onkologische Ambulanz und Tagesklinik",Onkologische Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=3010,"3., Juchgasse 25",3,(+43 1) 711 65-2165,
AMBULANZOGD.489,489,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,"4. Medizinische Abteilung mit Gastroenterologie, Hepatologie, Zentralendoskopie und Onkologie<br />Onkologische Ambulanz und Tagesklinik",Onkologische Tagesklinik,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2903,"3., Juchgasse 25",3,(+43 1) 711 65-2166,
AMBULANZOGD.490,490,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,Allergieambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=689,"3., Juchgasse 25",3,(+43 1) 711 65-2711,
AMBULANZOGD.491,491,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,OP-Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=690,"3., Juchgasse 25",3,(+43 1) 711 65-2711,
AMBULANZOGD.492,492,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,Photobiologische Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=691,"3., Juchgasse 25",3,(+43 1) 711 65-2711,
AMBULANZOGD.493,493,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,Pigment- Onkoambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=692,"3., Juchgasse 25",3,(+43 1) 711 65-2710,
AMBULANZOGD.494,494,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,Venenambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=694,"3., Juchgasse 25",3,(+43 1) 711 65-2711,
AMBULANZOGD.495,495,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Dermatologie und Venerologie<br />Dermatologische Ambulanz 24 Std. Betrieb,STD-Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=693,"3., Juchgasse 25",3,(+43 1) 711 65-2711,
AMBULANZOGD.496,496,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Kinder- und Jugendheilkunde mit Department für Neonatologie<br />Allgemeine Ambulanz für Kinder und Jugendliche,"Allergologisch-Pulmologische Ambulanz (Asthmaambulanz), Akupunktur",http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2850,"3., Juchgasse 25",3,(+43 1) 711 65-2611,
AMBULANZOGD.497,497,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Kinder- und Jugendheilkunde mit Department für Neonatologie<br />Allgemeine Ambulanz für Kinder und Jugendliche,Endokrinologisch-Diabetologische Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=698,"3., Juchgasse 25",3,(+43 1) 711 65-2611,
AMBULANZOGD.498,498,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Kinder- und Jugendheilkunde mit Department für Neonatologie<br />Allgemeine Ambulanz für Kinder und Jugendliche,Entwicklungsdiagnostische Ambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=699,"3., Juchgasse 25",3,(+43 1) 711 65-4724,
AMBULANZOGD.499,499,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Kinder- und Jugendheilkunde mit Department für Neonatologie<br />Allgemeine Ambulanz für Kinder und Jugendliche,Ernährungsambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2183,"3., Juchgasse 25",3,(+43 1) 711 65-2611,
AMBULANZOGD.500,500,POINT (16.390827972181082 48.196348761482355),Krankenanstalt Rudolfstiftung inklusive Standort Semmelweis Frauenklinik,Abteilung für Kinder- und Jugendheilkunde mit Department für Neonatologie<br />Allgemeine Ambulanz für Kinder und Jugendliche,Homöopathische Babyambulanz,http://www.wienkav.at/kav/kar/Medstellen_Anzeigen.asp?id=2169,"3., Juchgasse 25",3,(+43 1) 711 65-2611,
AMBULANZOGD.403,403,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Ambulanz für Nierentransplantierte,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1119,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2362,
AMBULANZOGD.404,404,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Ambulanz für Patienten mit Insulininfusionspumpen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1120,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2362,
AMBULANZOGD.405,405,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Ambulanz für Patienten unter funktioneller Insulintherapie (FIT),http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1121,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2356,
AMBULANZOGD.406,406,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Betazelle,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2826,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2362,
AMBULANZOGD.407,407,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Endokrinologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1123,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2356,
AMBULANZOGD.408,408,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Fettstoffwechsel-Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1124,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2356,
AMBULANZOGD.409,409,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Fuß-Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1126,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2359,
AMBULANZOGD.410,410,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Nephrologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1127,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2356,
AMBULANZOGD.411,411,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie, mit Ambulanz<br />Allgemeine Diabetes Ambulanz der 3. Med.",Schwangeren Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1128,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2356,
AMBULANZOGD.412,412,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"4. Medizinische Abteilung mit Kardiologie, mit Ambulanz<br />Ambulanzen der 4. Medizinischen Abteilung",Allgemeine Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2839,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2515,
AMBULANZOGD.413,413,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"4. Medizinische Abteilung mit Kardiologie, mit Ambulanz<br />Ambulanzen der 4. Medizinischen Abteilung",Ambulanz für Herzinsuffizienz (Herzschwäche),http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1518,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2515,
AMBULANZOGD.414,414,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"4. Medizinische Abteilung mit Kardiologie, mit Ambulanz<br />Ambulanzen der 4. Medizinischen Abteilung",ICD/CRT - Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2836,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2496,
AMBULANZOGD.415,415,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"4. Medizinische Abteilung mit Kardiologie, mit Ambulanz<br />Ambulanzen der 4. Medizinischen Abteilung",Rhythmusambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2929,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2515,
AMBULANZOGD.416,416,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"4. Medizinische Abteilung mit Kardiologie, mit Ambulanz<br />Ambulanzen der 4. Medizinischen Abteilung",Schrittmacher-Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1135,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2496,
AMBULANZOGD.417,417,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Abteilung für Atmungs- und Lungenerkrankungen, mit Tagesklinik, mit Ambulanz<br />Ambulanz für Atmungs- und Lungenerkrankungen",Ambulanz für allergologische und immunologische Lungenerkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1142,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2490,
AMBULANZOGD.418,418,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Abteilung für Atmungs- und Lungenerkrankungen, mit Tagesklinik, mit Ambulanz<br />Ambulanz für Atmungs- und Lungenerkrankungen",Ambulanz für cystische Fibrose Erwachsener,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1143,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2490,
AMBULANZOGD.419,419,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Abteilung für Atmungs- und Lungenerkrankungen, mit Tagesklinik, mit Ambulanz<br />Ambulanz für Atmungs- und Lungenerkrankungen",Ambulanz für mechanische Atemhilfen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1144,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2561,
AMBULANZOGD.420,420,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Abteilung für Atmungs- und Lungenerkrankungen, mit Tagesklinik, mit Ambulanz<br />Ambulanz für Atmungs- und Lungenerkrankungen",Ambulanz für schlafassoziierte Atemstörungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1145,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2620,
AMBULANZOGD.421,421,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Allergieambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1224,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2435,
AMBULANZOGD.422,422,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Ambulanz für Autoimmunerkrankungen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2819,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2430,
AMBULANZOGD.423,423,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Ambulanz für genitale Kontaktinfektionen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1225,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2430,
AMBULANZOGD.424,424,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Dermatoonkologische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1226,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2443,
AMBULANZOGD.425,425,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",HIV Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1227,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2435,
AMBULANZOGD.426,426,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Psoriasis Ambulanz und phototherapeutische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1229,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2435,
AMBULANZOGD.427,427,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Venenambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1230,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2806,
AMBULANZOGD.428,428,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz<br />Dermatologische Ambulanz",Wundheilungsambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1523,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2433,
AMBULANZOGD.429,429,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Akupunktur,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=3035,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2294,
AMBULANZOGD.430,430,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Ambulanz für schwangere Diabetikerinnen,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1194,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2299,
AMBULANZOGD.431,431,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Brustambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1195,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2300,
AMBULANZOGD.432,432,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Brustgesundheitszentrum Hietzing,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=2980,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2300,
AMBULANZOGD.433,433,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Dysplasieambulanz und Kolposkopische Ambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1209,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2793,
AMBULANZOGD.434,434,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Geburtsanmeldung und Schwangerenvorsorgeambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1196,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2299,
AMBULANZOGD.435,435,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Gynäkologische Ambulanz und Endoskopie,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1192,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2300,
AMBULANZOGD.436,436,POINT (16.278674677972262 48.16922394815937),Krankenhaus Hietzing mit Neurologischem Zentrum Rosenhügel,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz<br />Ambulanzen der Gynäkologisch-geburtshilflichen Abteilung",Gynäkologisch-onkologische Nachsorgeambulanz,http://www.wienkav.at/kav/khr/Medstellen_Anzeigen.asp?id=1197,"13., Wolkersbergenstraße 1",13,(+43 1) 801 10-2793,
